time,Danube,Mississippi / Missouri,Colorado,California,Yangtze Basin,Mekong Basin,Nile,Ganges / Bhramaputra Basin,Congo,Amazon Basin,Murray
2018-02-01,26.801483,43.491943,-2.9844437,-58.283524,-17.952393,-3.253457,2.4958868,-11.24115,12.710815,0.52207947,-10.427448
2018-03-01,36.034706,-3.4311981,-6.674242,31.23481,2.0366516,12.207703,8.901382,-8.004244,4.7991943,-23.687256,-21.856009
2018-04-01,-32.558525,-22.664497,-5.0100517,8.945847,-7.304512,9.57888,12.886665,6.0209007,25.860962,30.156937,-19.606773
2018-05-01,-13.125168,-5.6861267,-4.4584,-5.395542,6.0886993,-18.29425,9.6888275,-5.4147186,13.246216,4.006134,-13.898058
2018-06-01,42.2901,8.621788,-2.5388098,-4.489314,-36.420578,32.086044,10.293533,-47.63307,-3.141037,-7.78524,-11.899874
2018-07-01,9.72213,-5.8797607,-0.39423752,2.0713277,3.5119019,86.07388,3.5299149,10.5061035,-0.522789,4.450035,-18.645512
2018-08-01,-19.84708,9.183151,-1.987587,-3.1801884,-7.5283966,39.35681,0.3338623,7.296692,1.7240677,18.62191,-6.8701096
2018-09-01,-28.84365,35.30625,-12.8930645,-3.537952,14.634911,-46.229218,-5.236374,-32.169937,1.9935303,7.5120697,-25.008186
2018-10-01,-28.669842,23.572746,34.67656,-10.57481,-12.667934,-52.89402,-1.2352943,-46.32782,-0.63946533,15.805817,2.3698463
2018-11-01,-14.6671715,8.15007,-6.277214,14.357777,17.342934,-15.12635,-4.8062077,-0.8498373,4.5765076,17.216125,-6.314213
2018-12-01,12.458824,25.228943,-5.958748,-29.71656,19.311275,21.877172,6.4528713,2.6478543,22.738174,18.493439,-12.558418
2019-01-01,22.325012,1.3843956,5.9976597,26.532982,0.7472725,10.187397,-4.6060553,0.889719,5.6236954,13.507736,-29.542181
2019-02-01,-19.99208,30.661255,23.64956,67.92373,12.898209,-2.6126347,1.8404474,19.905535,14.221985,0.20758057,-37.382854
2019-03-01,-23.704403,-3.925209,18.303585,22.13034,2.8092728,-12.29258,-8.495638,-6.495682,9.665512,-19.374313,3.2755547
2019-04-01,6.8647346,10.285042,4.978836,-9.00565,-1.8580399,-28.589237,-3.118206,-3.1479263,2.0453186,20.62622,-8.399832
