basin,year,month,ET_anomaly_mm
Ganges / Brahmaputra Basin,2016,8,3.9532305122562548
Ganges / Brahmaputra Basin,2016,9,2.41573574938667
Ganges / Brahmaputra Basin,2016,10,8.25415455159277
Ganges / Brahmaputra Basin,2016,11,-10.75655510377996
Ganges / Brahmaputra Basin,2016,12,-0.15894256141159957
Ganges / Brahmaputra Basin,2017,1,3.021344086971297
Ganges / Brahmaputra Basin,2017,2,1.4481861515242116
Ganges / Brahmaputra Basin,2017,3,1.946207684580905
Ganges / Brahmaputra Basin,2017,4,-1.522892697918305
Ganges / Brahmaputra Basin,2017,5,5.654802980544005
Ganges / Brahmaputra Basin,2017,6,0.6558165188358771
Ganges / Brahmaputra Basin,2017,7,9.6708076803896
Ganges / Brahmaputra Basin,2017,8,6.819309258580944
Ganges / Brahmaputra Basin,2017,9,0.5318185847260963
Ganges / Brahmaputra Basin,2017,10,-3.0278416163705018
Ganges / Brahmaputra Basin,2017,11,2.7935649693718787
Ganges / Brahmaputra Basin,2017,12,0.8092305685751491
Ganges / Brahmaputra Basin,2018,1,-0.4130757540425023
Ganges / Brahmaputra Basin,2018,2,-0.7867058929526962
Ganges / Brahmaputra Basin,2018,3,0.4798214955220388
Ganges / Brahmaputra Basin,2018,4,2.6000210608528356
Ganges / Brahmaputra Basin,2018,5,6.811853896283161
Ganges / Brahmaputra Basin,2018,6,2.7589848652854982
Ganges / Brahmaputra Basin,2018,7,0.14409047586595136
Ganges / Brahmaputra Basin,2018,8,5.294306976105318
Ganges / Brahmaputra Basin,2018,9,5.943479226306096
Ganges / Brahmaputra Basin,2018,10,-7.069829824061202
Ganges / Brahmaputra Basin,2018,11,-0.5160531180131542
Ganges / Brahmaputra Basin,2018,12,-2.2530832672810313
Ganges / Brahmaputra Basin,2019,1,0.40514459043191664
Ganges / Brahmaputra Basin,2019,2,2.812643667001524
Ganges / Brahmaputra Basin,2019,3,6.146065997486694
Ganges / Brahmaputra Basin,2019,4,3.4893573653722747
Ganges / Brahmaputra Basin,2019,5,5.324926849585431
Ganges / Brahmaputra Basin,2019,6,-3.842122506129563
Ganges / Brahmaputra Basin,2019,7,0.6710057403508642
Ganges / Brahmaputra Basin,2019,8,4.887279049787082
Ganges / Brahmaputra Basin,2019,9,5.293559887488456
Ganges / Brahmaputra Basin,2019,10,5.26705148285231
Ganges / Brahmaputra Basin,2019,11,13.584751622106843
Ganges / Brahmaputra Basin,2019,12,5.647146773501635
Ganges / Brahmaputra Basin,2020,1,8.387320813523878
Ganges / Brahmaputra Basin,2020,2,9.806343038323867
Ganges / Brahmaputra Basin,2020,3,14.468930658186714
Ganges / Brahmaputra Basin,2020,4,16.359155575547376
Ganges / Brahmaputra Basin,2020,5,-3.3732826313153197
Ganges / Brahmaputra Basin,2020,6,13.869912577002722
Ganges / Brahmaputra Basin,2020,7,8.67566872673028
Ganges / Brahmaputra Basin,2020,8,12.124906612157702
Ganges / Brahmaputra Basin,2020,9,1.7005799221007862
Ganges / Brahmaputra Basin,2020,10,10.809887060244776
Ganges / Brahmaputra Basin,2020,11,-6.218628795959734
Ganges / Brahmaputra Basin,2020,12,2.7240175899419015
Ganges / Brahmaputra Basin,2021,1,3.284566801169383
Ganges / Brahmaputra Basin,2021,2,1.1501754861278997
Ganges / Brahmaputra Basin,2021,3,-3.106911446321849
Ganges / Brahmaputra Basin,2021,4,-4.313781095446636
Ganges / Brahmaputra Basin,2021,5,11.50803538465037
Ganges / Brahmaputra Basin,2021,6,18.576392935023193
Ganges / Brahmaputra Basin,2021,7,11.144413646338037
Ganges / Brahmaputra Basin,2021,8,8.656346734254015
Ganges / Brahmaputra Basin,2021,9,13.82428588347814
Ganges / Brahmaputra Basin,2021,10,6.11935377018559
Ganges / Brahmaputra Basin,2021,11,10.202092217764829
Ganges / Brahmaputra Basin,2021,12,6.907574816073261
Ganges / Brahmaputra Basin,2022,1,8.614363331622272
Ganges / Brahmaputra Basin,2022,2,9.844338678122192
Ganges / Brahmaputra Basin,2022,3,3.8537013843896233
Ganges / Brahmaputra Basin,2022,4,-1.2210297164886335
Ganges / Brahmaputra Basin,2022,5,7.6333128880473
Ganges / Brahmaputra Basin,2022,6,1.4882103817876384
Ganges / Brahmaputra Basin,2022,7,-2.5517206082833184
Ganges / Brahmaputra Basin,2022,8,-0.8593544826773041
Ganges / Brahmaputra Basin,2022,9,4.6067877699642565
Ganges / Brahmaputra Basin,2022,10,2.271673576577321
Ganges / Brahmaputra Basin,2022,11,4.835273242803936
Ganges / Brahmaputra Basin,2022,12,1.6505762039452776
Ganges / Brahmaputra Basin,2023,1,2.9052317849191027
Ganges / Brahmaputra Basin,2023,2,2.9413489087433717
Ganges / Brahmaputra Basin,2023,3,6.112770049294795
Ganges / Brahmaputra Basin,2023,4,-1.0816951542935591
Ganges / Brahmaputra Basin,2023,5,3.6484760992999554
Ganges / Brahmaputra Basin,2023,6,2.236131322236183
Ganges / Brahmaputra Basin,2023,7,8.436588598477996
Ganges / Brahmaputra Basin,2023,8,5.437772071172219
Ganges / Brahmaputra Basin,2023,9,4.948839933489168
Ganges / Brahmaputra Basin,2023,10,-0.3297006124546158
Ganges / Brahmaputra Basin,2023,11,5.691933816747806
Ganges / Brahmaputra Basin,2023,12,4.117470983900642
Ganges / Brahmaputra Basin,2024,1,4.055491189867972
Ganges / Brahmaputra Basin,2024,2,4.891848884390718
Ganges / Brahmaputra Basin,2024,3,5.587068482656591
Ganges / Brahmaputra Basin,2024,4,3.1183317915471385
Ganges / Brahmaputra Basin,2024,5,-5.43983368244945
Ganges / Brahmaputra Basin,2024,6,-3.633572739525789
Ganges / Brahmaputra Basin,2024,7,5.315981624683786
Ganges / Brahmaputra Basin,2024,8,4.0662897846612225
Ganges / Brahmaputra Basin,2024,9,8.096802051346955
Ganges / Brahmaputra Basin,2024,10,15.882802083897516
Ganges / Brahmaputra Basin,2024,11,-7.463520136311729
Ganges / Brahmaputra Basin,2024,12,1.3766942541503013
Mekong Basin,2002,1,-4.1750911978764975
Mekong Basin,2002,2,-3.260686967285139
Mekong Basin,2002,3,-2.8418994460335796
Mekong Basin,2002,4,-9.181381750541995
Mekong Basin,2002,5,2.365017146334111
Mekong Basin,2002,6,-2.919840389886062
Mekong Basin,2002,7,1.1640199714377246
Mekong Basin,2002,8,-3.4510635946260066
Mekong Basin,2002,9,-0.42089177909889486
Mekong Basin,2002,10,-7.138753016888884
Mekong Basin,2002,11,7.84503696917956
Mekong Basin,2002,12,5.236607310932996
Mekong Basin,2003,1,2.1520893874483136
Mekong Basin,2003,2,3.9989796708027967
Mekong Basin,2003,3,7.821334602818254
Mekong Basin,2003,4,-0.616831748013908
Mekong Basin,2003,5,9.07887504747275
Mekong Basin,2003,6,1.9720183273021519
Mekong Basin,2003,7,2.270532712504533
Mekong Basin,2003,8,-2.1480928723090216
Mekong Basin,2003,9,3.729642761604694
Mekong Basin,2003,10,-6.066580863675128
Mekong Basin,2003,11,3.932713975555089
Mekong Basin,2003,12,-8.789805585152386
Mekong Basin,2004,1,-8.618629668799699
Mekong Basin,2004,2,-11.70054035678654
Mekong Basin,2004,3,-16.018705366483218
Mekong Basin,2004,4,7.7124914808591
Mekong Basin,2004,5,-20.058399642238342
Mekong Basin,2004,6,4.301063713502359
Mekong Basin,2004,7,-2.3723084370057563
Mekong Basin,2004,8,-2.7693292445162143
Mekong Basin,2004,9,2.2777317203517953
Mekong Basin,2004,10,20.08538710967315
Mekong Basin,2004,11,-25.85891465578713
Mekong Basin,2004,12,-10.090235642813447
Mekong Basin,2005,1,-9.184566246449926
Mekong Basin,2005,2,-9.057698968399833
Mekong Basin,2005,3,-7.851878341565126
Mekong Basin,2005,4,-8.026832124090156
Mekong Basin,2005,5,1.448658176757391
Mekong Basin,2005,6,-3.694725729451946
Mekong Basin,2005,7,2.6556065882351305
Mekong Basin,2005,8,0.038654653613107826
Mekong Basin,2005,9,1.7898918585025427
Mekong Basin,2005,10,-3.8620414182381637
Mekong Basin,2005,11,6.841754593645689
Mekong Basin,2005,12,-2.308351206019708
Mekong Basin,2006,1,2.6407854577599466
Mekong Basin,2006,2,1.9868879201291776
Mekong Basin,2006,3,3.976362582758057
Mekong Basin,2006,4,-1.3659504609595956
Mekong Basin,2006,5,8.47533604654167
Mekong Basin,2006,6,2.9756458555729495
Mekong Basin,2006,7,0.17248425650267052
Mekong Basin,2006,8,-0.4722988300803337
Mekong Basin,2006,9,0.40266738115106193
Mekong Basin,2006,10,-1.7021338163626893
Mekong Basin,2006,11,7.250557992709119
Mekong Basin,2006,12,-4.849554223619336
Mekong Basin,2007,1,-4.678368768411694
Mekong Basin,2007,2,-6.142803902692755
Mekong Basin,2007,3,-3.754434746647007
Mekong Basin,2007,4,-12.005559460172194
Mekong Basin,2007,5,8.465400976992143
Mekong Basin,2007,6,0.5569227770921543
Mekong Basin,2007,7,-0.822958379594354
Mekong Basin,2007,8,-0.44308927004270515
Mekong Basin,2007,9,-2.259424393886235
Mekong Basin,2007,10,-8.43498246088862
Mekong Basin,2007,11,-1.626080692295048
Mekong Basin,2007,12,2.238670000369325
Mekong Basin,2008,1,-1.5200720332535695
Mekong Basin,2008,2,-4.580987487022426
Mekong Basin,2008,3,-0.8108815862001109
Mekong Basin,2008,4,19.322995754977384
Mekong Basin,2008,5,-14.867543690193898
Mekong Basin,2008,6,-1.7071188579173082
Mekong Basin,2008,7,-2.591667467269886
Mekong Basin,2008,8,-2.0237211959490935
Mekong Basin,2008,9,-3.9164143255308232
Mekong Basin,2008,10,12.915267397563227
Mekong Basin,2008,11,-20.49971482044586
Mekong Basin,2008,12,1.9648074824692117
Mekong Basin,2009,1,-1.1074105974437458
Mekong Basin,2009,2,0.023046349975729186
Mekong Basin,2009,3,0.5757512485464815
Mekong Basin,2009,4,-1.1146112798650734
Mekong Basin,2009,5,10.171029173549925
Mekong Basin,2009,6,-0.10010862996500691
Mekong Basin,2009,7,1.9871883788581357
Mekong Basin,2009,8,-0.8004404928860112
Mekong Basin,2009,9,1.3742068783523393
Mekong Basin,2009,10,-7.1933802869200605
Mekong Basin,2009,11,5.2890380722041215
Mekong Basin,2009,12,-3.5124925542446874
Mekong Basin,2010,1,1.2350491176324994
Mekong Basin,2010,2,2.291726540959985
Mekong Basin,2010,3,-7.87301650628666
Mekong Basin,2010,4,-11.555632375978227
Mekong Basin,2010,5,4.7168913357090645
Mekong Basin,2010,6,-4.8585073212461225
Mekong Basin,2010,7,-1.679537622668093
Mekong Basin,2010,8,0.5800112838476679
Mekong Basin,2010,9,-5.149562983226119
Mekong Basin,2010,10,-12.566042184883372
Mekong Basin,2010,11,5.37303339529376
Mekong Basin,2010,12,1.446025133006799
Mekong Basin,2011,1,-1.5192032550289412
Mekong Basin,2011,2,0.6863124384093169
Mekong Basin,2011,3,0.6084701190088566
Mekong Basin,2011,4,-6.394208790821303
Mekong Basin,2011,5,7.65288519358073
Mekong Basin,2011,6,0.4916225660911948
Mekong Basin,2011,7,2.9863468623560294
Mekong Basin,2011,8,-0.31655870478040526
Mekong Basin,2011,9,-9.146040678414707
Mekong Basin,2011,10,-5.10148635656536
Mekong Basin,2011,11,7.340030051867487
Mekong Basin,2011,12,-4.287315261826649
Mekong Basin,2012,1,-1.74250879383996
Mekong Basin,2012,2,1.79230213217717
Mekong Basin,2012,3,-0.34526729117384036
Mekong Basin,2012,4,20.58153202306181
Mekong Basin,2012,5,-20.82429062740107
Mekong Basin,2012,6,-3.1898138984651325
Mekong Basin,2012,7,1.5774112532208164
Mekong Basin,2012,8,0.1192770676568955
Mekong Basin,2012,9,1.2349909190781574
Mekong Basin,2012,10,24.426678322776098
Mekong Basin,2012,11,-19.556962179660843
Mekong Basin,2012,12,7.70412376539592
Mekong Basin,2013,1,2.2433484655700084
Mekong Basin,2013,2,0.15048475705637543
Mekong Basin,2013,3,1.480646924595419
Mekong Basin,2013,4,-5.294847424902713
Mekong Basin,2013,5,5.522226504505625
Mekong Basin,2013,6,1.4212966446930864
Mekong Basin,2013,7,-1.974761273610568
Mekong Basin,2013,8,-0.9826228039844267
Mekong Basin,2013,9,1.5314397677818334
Mekong Basin,2013,10,-3.9166822373754115
Mekong Basin,2013,11,5.475728968280961
Mekong Basin,2013,12,-4.824106171138311
Mekong Basin,2014,1,-0.48349362437249965
Mekong Basin,2014,2,2.421484209737187
Mekong Basin,2014,3,1.1581363694833726
Mekong Basin,2014,4,-6.0202663474071585
Mekong Basin,2014,5,6.599467373289542
Mekong Basin,2014,6,-2.070643833163345
Mekong Basin,2014,7,-3.9951386499713095
Mekong Basin,2014,8,-2.938547355565575
Mekong Basin,2014,9,0.8763546950575005
Mekong Basin,2014,10,-4.231887390143186
Mekong Basin,2014,11,10.87619172490777
Mekong Basin,2014,12,-0.11456691092020321
Mekong Basin,2015,1,-2.811890569430247
Mekong Basin,2015,2,-0.040978830074365646
Mekong Basin,2015,3,-0.021595457489411274
Mekong Basin,2015,4,-6.060322863532342
Mekong Basin,2015,5,4.079568935961518
Mekong Basin,2015,6,0.6972820694810338
Mekong Basin,2015,7,-7.509269429078174
Mekong Basin,2015,8,-0.02609814298961055
Mekong Basin,2015,9,3.418835523807516
Mekong Basin,2015,10,-2.9964710977337745
Mekong Basin,2015,11,13.54021651368997
Mekong Basin,2015,12,1.6142946960405453
Mekong Basin,2016,1,2.430347031096204
Mekong Basin,2016,2,-3.1731759015297314
Mekong Basin,2016,3,-5.101557086992898
Mekong Basin,2016,4,5.314056014236087
Mekong Basin,2016,5,-21.40801838020147
Mekong Basin,2016,6,0.5504827006027284
Mekong Basin,2016,7,2.782971828123209
Mekong Basin,2016,8,6.185941750518154
Mekong Basin,2016,9,2.001801479649984
Mekong Basin,2016,10,19.27033932928505
Mekong Basin,2016,11,-13.951927368109864
Mekong Basin,2016,12,8.26735786321835
Mekong Basin,2017,1,11.833161011351095
Mekong Basin,2017,2,6.330746275126998
Mekong Basin,2017,3,12.294723662968437
Mekong Basin,2017,4,5.686964433353637
Mekong Basin,2017,5,11.87429274280386
Mekong Basin,2017,6,2.6490693667035146
Mekong Basin,2017,7,-2.7391826373922754
Mekong Basin,2017,8,-0.24591461113210755
Mekong Basin,2017,9,-1.3826933844492402
Mekong Basin,2017,10,-5.106061160619248
Mekong Basin,2017,11,4.154134850820682
Mekong Basin,2017,12,1.5023318786482491
Mekong Basin,2018,1,6.928095911854868
Mekong Basin,2018,2,4.767950243788206
Mekong Basin,2018,3,6.295633052002771
Mekong Basin,2018,4,-1.0405874396692667
Mekong Basin,2018,5,8.305631273986805
Mekong Basin,2018,6,3.927123166915351
Mekong Basin,2018,7,-0.5058950121264445
Mekong Basin,2018,8,1.5807613353540688
Mekong Basin,2018,9,6.848316407298867
Mekong Basin,2018,10,-6.838720683915099
Mekong Basin,2018,11,6.0306601344250055
Mekong Basin,2018,12,-0.29147684394972373
Mekong Basin,2019,1,0.632159579152372
Mekong Basin,2019,2,2.795334033828894
Mekong Basin,2019,3,1.0943579123728853
Mekong Basin,2019,4,-2.455964424942394
Mekong Basin,2019,5,2.5072535097339
Mekong Basin,2019,6,1.0988780374685092
Mekong Basin,2019,7,1.0645704107404441
Mekong Basin,2019,8,1.4110275024384151
Mekong Basin,2019,9,10.155907688303245
Mekong Basin,2019,10,-1.7580140749112445
Mekong Basin,2019,11,6.42867190740553
Mekong Basin,2019,12,-5.563844054514732
Mekong Basin,2020,1,-2.529728336693225
Mekong Basin,2020,2,-4.726195938458915
Mekong Basin,2020,3,-4.03247049638658
Mekong Basin,2020,4,13.67088116424803
Mekong Basin,2020,5,-18.28998016265352
Mekong Basin,2020,6,-1.0317061153448464
Mekong Basin,2020,7,2.6972520389354457
Mekong Basin,2020,8,1.6297376973485456
Mekong Basin,2020,9,-4.470941898197523
Mekong Basin,2020,10,11.21392132370785
Mekong Basin,2020,11,-14.268438067781062
Mekong Basin,2020,12,4.634502149911185
Mekong Basin,2021,1,-1.3032916759875235
Mekong Basin,2021,2,-0.20566650569278977
Mekong Basin,2021,3,-1.0449570950618607
Mekong Basin,2021,4,-5.3458199575870395
Mekong Basin,2021,5,10.612735070656385
Mekong Basin,2021,6,4.046480496892471
Mekong Basin,2021,7,3.129368950260911
Mekong Basin,2021,8,1.292734004413873
Mekong Basin,2021,9,-0.11409907964562649
Mekong Basin,2021,10,-11.230084821975424
Mekong Basin,2021,11,7.071128440744928
Mekong Basin,2021,12,3.720046212854953
Mekong Basin,2022,1,5.144076259422931
Mekong Basin,2022,2,9.550413727506537
Mekong Basin,2022,3,13.788915999519844
Mekong Basin,2022,4,6.413052632322845
Mekong Basin,2022,5,13.843225803548322
Mekong Basin,2022,6,0.7868268623260377
Mekong Basin,2022,7,1.6539861601601729
Mekong Basin,2022,8,-0.7070591075617472
Mekong Basin,2022,9,-3.590300804962382
Mekong Basin,2022,10,-7.519657814756528
Mekong Basin,2022,11,6.031441298533252
Mekong Basin,2022,12,0.1352502891498233
Mekong Basin,2023,1,2.9233103093247337
Mekong Basin,2023,2,4.325200618213643
Mekong Basin,2023,3,-0.5607529946322671
Mekong Basin,2023,4,-10.655446067735852
Mekong Basin,2023,5,5.3954753400174695
Mekong Basin,2023,6,-1.8919997922709513
Mekong Basin,2023,7,1.1260036116291872
Mekong Basin,2023,8,3.065126718166752
Mekong Basin,2023,9,-3.759467875892895
Mekong Basin,2023,10,-8.621162038085942
Mekong Basin,2023,11,9.010772063543001
Mekong Basin,2023,12,4.7631232658092415
Mekong Basin,2024,1,1.5118322369747261
Mekong Basin,2024,2,1.7678659402305072
Mekong Basin,2024,3,1.1630839408782379
Mekong Basin,2024,4,8.432289013160286
Mekong Basin,2024,5,-25.665737148752697
Mekong Basin,2024,6,-4.01024801693255
Mekong Basin,2024,7,-1.0770241142474646
Mekong Basin,2024,8,1.421564213065892
Mekong Basin,2024,9,-1.4319498776351764
Mekong Basin,2024,10,16.37254824093253
Mekong Basin,2024,11,-16.729073168726217
Mekong Basin,2024,12,1.4046084063924411
Mississippi / Missouri,2002,1,1.803726349430999
Mississippi / Missouri,2002,2,-0.7212250636469157
Mississippi / Missouri,2002,3,-0.8105776875703015
Mississippi / Missouri,2002,4,-3.3994107050528655
