year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2016,8,7148.134000000001,31232.837,123342.875,47439.566,257.592,209421.004
2016,9,1567.0079999999998,7362.793,35590.406,230049.698,1652.873,276222.77800000005
2016,10,15798.878999999999,5666.99,35568.944,66630.051,536.6469999999999,124201.511
2016,11,43983.564,4014.116,15584.22,52677.241,321.98900000000003,116581.13
2016,12,11312.512,2339.779,13502.032,1867.531,579.5790000000001,29601.433
2017,1,6225.101000000001,20650.165,48062.075999999994,9938.697,1373.815,86249.854
2017,2,22195.707000000002,9702.572,20456.974000000002,2253.916,686.908,55296.077000000005
2017,3,31576.291,23183.137,530163.992,14983.174,1545.542,601452.1359999999
2017,4,15820.345,4443.4349999999995,125661.187,19898.861,643.976,166467.804
2017,5,10883.196,794.238,23612.454999999998,126562.752,128.796,161981.437
2017,6,1545.5420000000001,7233.997,46731.193,14253.337,622.51,70386.579
2017,7,6740.281999999999,9294.719,228525.625,23676.853,1717.27,269954.749
2017,8,36921.292,70880.294,330810.483,20693.094999999998,6847.613,466152.777
2017,9,69721.138,46344.808,302647.262,126648.618,4679.56,550041.386
2017,10,1953.394,5237.674,19469.543,93183.33,622.511,120466.452
2017,11,13180.043000000001,9444.981,35010.829,48062.076,300.522,105998.451
2017,12,6890.543000000001,4937.15,22904.08,20392.574,1116.225,56240.572
2018,1,965.9639999999999,2189.518,13137.111,4808.354,214.659,21315.606
2018,2,12257.01,4658.093,24900.405000000002,7598.918,429.31699999999995,49843.743
2018,3,40055.308,30846.451,122226.649,28957.456000000002,622.509,222708.373
2018,4,21422.932,19169.023,412380.77599999995,95759.235,751.3050000000001,549483.2710000001
2018,5,9960.163,6654.419,70687.1,18589.442,386.387,106277.511
2018,6,6461.226000000001,20156.45,109068.07199999999,8822.472,321.988,144830.208
2018,7,4185.845,11505.704,212555.016,13652.289,643.9749999999999,242542.829
2018,8,8758.074,26789.404,105354.478,26896.732,923.032,168721.72
2018,9,3112.551,9294.72,61134.792,101039.839,923.0319999999999,175504.934
2018,10,279.057,5538.194,33615.55,37629.664,128.796,77191.261
2018,11,2039.2569999999998,4099.981,44047.958999999995,13544.963,150.262,63882.42199999999
2018,12,150.261,1030.362,729.84,1287.952,21.466,3219.881
2019,1,858.635,1073.2930000000001,7684.78,5302.07,21.466,14940.244
2019,2,2125.1220000000003,686.908,5409.399,1974.859,128.795,10325.083
2019,3,47031.716,7749.178,133474.76200000002,72254.11200000001,214.659,260724.42700000005
2019,4,1652.872,7856.508000000001,308958.23,18589.439,236.124,337293.173
2019,5,98571.263,1652.873,253490.426,21959.582,386.386,376060.53
2019,6,50637.981,3992.652,145023.401,25243.86,601.044,225498.93800000002
2019,7,7641.848999999999,39003.482,146504.54499999998,28313.48,2339.7799999999997,223803.136
2019,8,450.783,2962.291,81012.182,45550.568999999996,450.784,130426.60899999998
2019,9,3176.948,6568.556,32842.777,253941.211,1309.418,297838.91000000003
2019,10,1266.4859999999999,1416.7469999999998,10110.424,51668.343,150.261,64612.261
2019,11,17730.807,14382.131,41557.919,92582.286,1953.3929999999998,168206.536
2019,12,1524.077,5988.978,13330.304000000002,2747.63,794.237,24385.226000000006
2020,1,1309.418,7126.667,16356.991,3649.1969999999997,708.3729999999999,29150.646
2020,2,8629.277,6203.634,36878.361,13394.7,364.92,65470.89199999999
2020,3,17473.216,5495.264,203410.561,31640.690000000002,472.24899999999997,258491.98
2020,4,579.578,3820.9249999999997,417317.928,125875.844,171.727,547766.002
2020,5,579.579,472.25,12342.874,132616.127,85.864,146096.69400000002
2020,6,729.8389999999999,2597.371,32778.380000000005,9938.696,858.635,46902.92100000001
2020,7,450.784,2704.7,27476.312,8951.267,364.91999999999996,39947.983
2020,8,2618.836,21916.652,111965.966,20993.618,1781.666,159276.73799999998
2020,9,7169.6,11806.228000000001,268173.083,134741.25,1008.8969999999999,422899.05799999996
2020,10,11140.787,7577.451,70429.51000000001,81613.22899999999,536.6469999999999,171297.624
2020,11,14832.914999999999,14575.323,59396.057,49672.018,343.455,138819.76799999998
2020,12,965.964,1309.4180000000001,8049.7,13716.689,364.919,24406.690000000002
2021,1,2425.643,4722.492,31833.882,11806.226,708.374,51496.617000000006
2021,2,24621.350000000002,58236.898,49951.072,21251.210000000003,2082.189,156142.719
2021,3,57871.977,19684.201,142447.496,33121.833,1588.475,254713.982
2021,4,18739.703,5688.455,142511.893,33379.422,901.567,201221.04
2021,5,2983.756,8758.074,33057.437,19362.213,450.784,64612.263999999996
2021,6,3262.812,26123.961000000003,100631.987,21873.719,944.499,152836.978
2021,7,126863.27699999999,91015.279,582175.787,24771.614,15433.959,840259.916
2021,8,54072.520000000004,30245.407,231208.856,48963.643000000004,3305.744,367796.17
2021,9,15927.673999999999,14918.778,51732.74,184284.47,837.171,267700.833
2021,10,34238.057,2618.837,30631.791999999998,83115.838,493.71500000000003,151098.239
2021,11,6547.091,5130.342000000001,15476.89,17773.739,579.579,45507.641
2021,12,3949.72,944.499,17902.533,11333.978000000001,1094.759,35225.489
2022,1,3885.322,4743.956,19855.928,14789.982,193.193,43468.380999999994
2022,2,34452.716,17430.284,58988.204000000005,11613.034,1695.803,124180.041
2022,3,48105.009999999995,22281.571,193643.589,10775.866,450.784,275256.81999999995
2022,4,11655.968,6332.432,417403.79099999997,29644.366,150.261,465186.81799999997
2022,5,12986.848000000002,36706.633,155842.198,13824.019,150.262,219509.96
2022,6,4507.832,11419.841,86121.059,17408.817,2017.7930000000001,121475.34199999999
2022,7,8994.199,58923.807,206029.393,15133.438,2597.369,291678.206
2022,8,6890.542,12536.065999999999,111901.569,30202.472999999998,1352.35,162883.0
2022,9,25265.327,18546.51,108810.48300000001,269096.111,1652.873,423371.304
2022,10,19491.008,8242.895,40828.082,105762.32800000001,1202.091,175526.404
2022,11,19169.02,3649.199,14532.392,15283.696,193.193,52827.5
2022,12,4572.23,2897.892,18439.179,17666.409,1996.325,45572.034999999996
2023,1,1631.406,4400.504,7727.713000000001,8629.278,257.591,22646.492
2023,2,9187.391,3305.744,23784.181,5838.717000000001,729.84,42845.87299999999
2023,3,31468.961,5023.013,65406.498,11376.911,622.511,113897.894
2023,4,15992.07,7813.575999999999,273775.673,37093.018,1395.283,336069.62
2023,5,442754.978,15734.482,345063.818,10625.605,2060.725,816239.608
2023,6,236875.846,35182.557,345299.941,9766.969,6396.829,633522.1420000001
2023,7,116044.47899999999,97068.652,447112.552,25479.984,3906.7870000000003,689612.454
2023,8,57549.99,96489.07400000001,374751.113,59224.328,3327.209,591341.714
2023,9,212318.894,52698.704,351460.64400000003,188191.26,3777.993,808447.4950000001
2023,10,36320.246999999996,13029.781,20070.586000000003,111085.86400000002,1030.3609999999999,181536.839
2023,11,20972.153,11355.445000000002,17322.954,62186.615999999995,1760.2009999999998,113597.36899999999
2023,12,1051.829,1524.077,4421.969,4572.229,128.795,11698.899
