year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2014,11,901.5659999999999,2146.588,1760.2009999999998,61306.51700000001,987.4300000000001,67102.302
2014,12,901.567,12342.874,5559.659,7598.918,300.522,26703.539999999997
2015,1,5430.862999999999,18181.591,22882.614,4701.026,171.728,51367.822
2015,2,5409.4,10196.288,10647.07,4872.751,21.466,31146.975000000002
2015,3,2790.5629999999996,9917.231,9208.858,5452.33,343.455,27712.437000000005
2015,4,2318.315,36234.384,14339.199,7083.736999999999,171.727,60147.362
2015,5,515.18,3477.471,3756.528,44369.949,1030.362,53149.49
2015,6,85.863,64.398,193.19299999999998,298418.488,9487.913,308249.85500000004
2015,7,0.0,0.0,0.0,858.635,0.0,858.635
2015,8,0.0,0.0,0.0,4078.5150000000003,0.0,4078.5150000000003
2015,9,0.0,0.0,1008.896,380310.773,13759.621000000001,395079.29
2015,10,2275.382,901.567,2210.985,32649.585,815.703,38853.222
2015,11,665.442,708.373,386.386,2876.426,64.398,4701.025000000001
2015,12,42.932,21.466,321.988,536.647,0.0,923.033
2016,1,1953.395,10024.561,5516.729,8607.812,128.79500000000002,26231.292
2016,2,17644.944,70043.124,42802.94,29622.899,171.727,160285.63400000002
2016,3,9509.38,26123.961,9208.855,4421.968,128.795,49392.958999999995
2016,4,2640.302,3155.483,1609.941,6568.5560000000005,493.71500000000003,14467.997
2016,5,2554.438,429.317,901.566,14403.597000000002,751.3050000000001,19040.223
2016,6,0.0,21.466,42.932,12342.873,300.522,12707.793
2016,7,0.0,128.795,0.0,42.932,42.932,214.659
2016,8,0.0,257.591,64.398,2532.973,364.91999999999996,3219.882
2016,9,0.0,0.0,150.261,11548.637,472.249,12171.147
2016,10,64.398,858.635,772.772,2511.507,150.262,4357.574
2016,11,257.59,364.919,321.988,13351.77,300.52299999999997,14596.789999999999
2016,12,1137.692,2146.588,3305.744,1073.2939999999999,0.0,7663.318
2017,1,1695.804,2125.121,2425.641,6847.611,64.398,13158.574999999999
2017,2,5817.25,13244.441,14811.449,7942.371,364.92,42180.431
2017,3,2253.917,3498.937,4829.82,2039.257,214.65900000000002,12836.589999999998
2017,4,450.783,3799.458,772.771,3176.947,150.261,8350.22
2017,5,128.79500000000002,1953.395,321.98799999999994,42158.963,2275.3830000000003,46838.524000000005
2017,6,0.0,0.0,128.795,13094.179,321.98900000000003,13544.963
2017,7,0.0,0.0,21.466,429.317,0.0,450.783
2017,8,0.0,0.0,0.0,0.0,0.0,0.0
2017,9,85.863,429.317,150.261,1030.362,300.522,1996.325
2017,10,42.932,3327.21,2876.427,17773.738999999998,729.84,24750.147999999997
2017,11,1395.281,4679.56,3799.46,9402.050000000001,1910.463,21186.814000000002
