year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2021,11,40355.832,2357295.685,2813080.446,81634.695,13201.509,5305568.166999999
2021,12,601323.3439999999,9978494.29,1078466.642,96789.597,12450.206,11767524.079
2022,1,1808005.61,7617506.478,790716.689,114777.994,5302.071,10336308.842
2022,2,1821164.184,2275253.137,595312.902,86421.582,10282.15,4788433.955000001
2022,3,398943.147,530335.718,477937.53500000003,35847.997,3692.129,1446756.5259999998
2022,4,25565.849,755061.8809999999,242049.123,7405.724,2854.96,1032937.537
2022,5,80067.68400000001,4247494.101,1030211.368,34817.637,10432.412,5403023.202
2022,6,1234287.374,10638033.069,3658642.428,69592.346,8479.02,15609034.237
2022,7,2080343.067,10930162.056,5765152.39,48770.45,23955.908,18848383.871
2022,8,3770071.7460000003,9821492.942,7067143.104,16185.265,21551.73,20696444.787000004
2022,9,2084765.036,5206674.915,2154765.228,5173.274,11505.706,9462884.159000002
2022,10,574812.997,2209181.2,782366.463,18203.058,70966.158,3655529.876
2022,11,121303.618,2377945.853,1377851.094,56584.026000000005,6074.84,3939759.431
2022,12,851658.289,10977730.416,1684276.348,67681.881,1352.352,13582699.285999998
2023,1,1409856.703,7699463.161,792648.619,101426.22499999999,4464.902,10007859.61
2023,2,1488056.856,1674208.859,817055.311,57034.808999999994,17580.547000000002,4053936.3819999993
2023,3,190080.25699999998,269954.751,305845.68,32628.119,2103.654,800612.4609999999
2023,4,4014.118,484570.494,224189.516,14210.405,2876.427,729860.9600000001
2023,5,36298.782999999996,3975392.7660000003,910217.168,20542.833,5774.32,4948225.87
2023,6,593745.893,8200927.286,3442051.827,62959.391,5473.795,12305158.192
2023,7,1964620.574,13402214.27,7239685.751,98742.988,10432.411,22715695.994
2023,8,2994402.631,10158592.923,6557586.347,35204.023,16571.653,19762357.577
2023,9,1083747.243,5410192.805,1945408.627,13523.496,22367.434,8475239.604999999
2023,10,110635.08,1239503.577,740014.309,29429.705,17902.533,2137485.204
2023,11,27154.323,369985.689,1701427.575,91852.447,3262.812,2193682.846
2023,12,207145.62,6414688.071,2074354.089,125274.804,1760.201,8823222.785
