basin,model,feature,value,abs_normalized
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_autocorr_12,0.03579271095902267,0.13693999176593097
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_variance_12,0.16913861700404734,0.6471105484675932
Ganges / Bhramaputra Basin,Gradient Boosting,rolling_skew_12,0.04836268271689865,0.18503167811492505
Ganges / Bhramaputra Basin,Gradient Boosting,month_sin,0.0,0.0
Ganges / Bhramaputra Basin,Gradient Boosting,month_cos,0.0013865642446487176,0.005304881668854577
Mekong Basin,Logistic Regression,anomaly_lag1,-0.021687051735868577,0.029039619978036876
Mekong Basin,Logistic Regression,anomaly_lag2,0.37934311748240357,0.5079519386562482
Mekong Basin,Logistic Regression,anomaly_lag3,-0.10458564745228209,0.14004335370990317
Mekong Basin,Logistic Regression,raw_lag1,0.47549925743435156,0.6367079261813393
Mekong Basin,Logistic Regression,bar_state_lag1,-0.04239729556551635,0.05677126454596862
Mekong Basin,Logistic Regression,rolling_autocorr_3,0.5080066680699002,0.6802363348753171
Mekong Basin,Logistic Regression,rolling_variance_3,-0.40000314646502616,0.5356163440211464
Mekong Basin,Logistic Regression,rolling_skew_3,0.5411307867078671,0.7245905342874503
Mekong Basin,Logistic Regression,rolling_autocorr_6,-0.7468090750592066,1.0
Mekong Basin,Logistic Regression,rolling_variance_6,0.3664189525568539,0.49064608986949504
Mekong Basin,Logistic Regression,rolling_skew_6,-0.375507833621641,0.5028163772539467
Mekong Basin,Logistic Regression,rolling_autocorr_12,0.4693366132882189,0.6284559587750191
Mekong Basin,Logistic Regression,rolling_variance_12,0.18410838539961938,0.24652671150926142
Mekong Basin,Logistic Regression,rolling_skew_12,-0.05145102390160989,0.06889448136062204
Mekong Basin,Logistic Regression,month_sin,-0.5254350649797686,0.7035734868890183
Mekong Basin,Logistic Regression,month_cos,-0.5124678915554562,0.6862100484181022
Mekong Basin,Random Forest,anomaly_lag1,0.0594902549834935,0.3099594042277843
Mekong Basin,Random Forest,anomaly_lag2,0.08038792867608625,0.41884161509240325
Mekong Basin,Random Forest,anomaly_lag3,0.04282543780452267,0.22313145558658298
Mekong Basin,Random Forest,raw_lag1,0.1919291822479277,1.0
Mekong Basin,Random Forest,bar_state_lag1,0.03860380243521822,0.20113565838753544
Mekong Basin,Random Forest,rolling_autocorr_3,0.0033640911365248917,0.01752777298961901
Mekong Basin,Random Forest,rolling_variance_3,0.0493701458453086,0.2572310540120673
Mekong Basin,Random Forest,rolling_skew_3,0.04931704857308784,0.25695440367886174
Mekong Basin,Random Forest,rolling_autocorr_6,0.08205432799947908,0.42752398066013764
Mekong Basin,Random Forest,rolling_variance_6,0.05178867910384447,0.2698322292487319
Mekong Basin,Random Forest,rolling_skew_6,0.06981300764084708,0.3637435788720496
Mekong Basin,Random Forest,rolling_autocorr_12,0.0522019069968402,0.2719852519842841
Mekong Basin,Random Forest,rolling_variance_12,0.07244145978961414,0.3774384850764209
Mekong Basin,Random Forest,rolling_skew_12,0.04999376579607541,0.2604802730389125
Mekong Basin,Random Forest,month_sin,0.08843584747742277,0.46077332504436086
Mekong Basin,Random Forest,month_cos,0.017983113493707223,0.09369660873392999
Mekong Basin,Gradient Boosting,anomaly_lag1,0.10171744976363442,0.3101463565808374
Mekong Basin,Gradient Boosting,anomaly_lag2,0.06935268725074067,0.21146306086015823
Mekong Basin,Gradient Boosting,anomaly_lag3,0.04450001391919708,0.1356848526669392
Mekong Basin,Gradient Boosting,raw_lag1,0.3279659670518248,1.0
Mekong Basin,Gradient Boosting,bar_state_lag1,0.026201587350358803,0.07989117769106348
Mekong Basin,Gradient Boosting,rolling_autocorr_3,0.0,0.0
Mekong Basin,Gradient Boosting,rolling_variance_3,0.016918838228398483,0.051587176500313484
Mekong Basin,Gradient Boosting,rolling_skew_3,0.04570616377510132,0.13936252040407254
Mekong Basin,Gradient Boosting,rolling_autocorr_6,0.11493422600036701,0.3504455874905009
Mekong Basin,Gradient Boosting,rolling_variance_6,0.05971497720137623,0.18207674942058893
Mekong Basin,Gradient Boosting,rolling_skew_6,0.009535180135848233,0.029073687802312412
Mekong Basin,Gradient Boosting,rolling_autocorr_12,0.02356305907062593,0.07184604940092007
Mekong Basin,Gradient Boosting,rolling_variance_12,0.08284689039664754,0.25260819328719
Mekong Basin,Gradient Boosting,rolling_skew_12,0.07704295985587944,0.23491144690541993
Mekong Basin,Gradient Boosting,month_sin,0.0,0.0
Mekong Basin,Gradient Boosting,month_cos,0.0,0.0
Mississippi / Missouri,Logistic Regression,anomaly_lag1,0.8054969491280147,0.8900638565687207
Mississippi / Missouri,Logistic Regression,anomaly_lag2,-0.10610497302265115,0.11724464207083163
Mississippi / Missouri,Logistic Regression,anomaly_lag3,-0.27267598511126356,0.3013034862075375
Mississippi / Missouri,Logistic Regression,raw_lag1,-0.3841751495373869,0.42450864098899055
Mississippi / Missouri,Logistic Regression,bar_state_lag1,-0.49824884471173486,0.5505586194151516
Mississippi / Missouri,Logistic Regression,rolling_autocorr_3,0.28071871387686315,0.3101905989274493
