basin,model,feature,value,abs_normalized
Mekong Basin,Gradient Boosting,rolling_skew_6,0.09154494656603086,0.4898167841288672
Mekong Basin,Gradient Boosting,rolling_autocorr_12,0.09982379386939351,0.5341132583149338
Mekong Basin,Gradient Boosting,rolling_variance_12,0.043132998161184107,0.2307857204756634
Mekong Basin,Gradient Boosting,rolling_skew_12,0.05184898086019071,0.2774211140860675
Mekong Basin,Gradient Boosting,month_sin,0.18689630394932744,1.0
Mekong Basin,Gradient Boosting,month_cos,0.02632887921725433,0.1408742637542623
Nile,Logistic Regression,anomaly_lag1,-0.3304436498002102,0.39787086069808814
Nile,Logistic Regression,anomaly_lag2,0.030987317078559402,0.037310296397661785
Nile,Logistic Regression,anomaly_lag3,0.2165991815735609,0.2607963652843037
Nile,Logistic Regression,raw_lag1,0.8305299091781366,1.0
Nile,Logistic Regression,bar_state_lag1,0.06571278882990134,0.07912152001235984
Nile,Logistic Regression,rolling_autocorr_3,0.08080453617739183,0.09729274681673196
Nile,Logistic Regression,rolling_variance_3,0.16756607535827844,0.20175802641965776
Nile,Logistic Regression,rolling_skew_3,-0.10492652266865916,0.12633683809471807
Nile,Logistic Regression,rolling_autocorr_6,-0.03098017256086621,0.03730169403715166
Nile,Logistic Regression,rolling_variance_6,-0.42275288135134625,0.5090158423911401
Nile,Logistic Regression,rolling_skew_6,0.023556408133047577,0.02836310634057499
Nile,Logistic Regression,rolling_autocorr_12,0.2016947441624737,0.24285066911324577
Nile,Logistic Regression,rolling_variance_12,0.3591107406874118,0.4323874874569842
Nile,Logistic Regression,rolling_skew_12,0.05705088110703474,0.06869214519136378
Nile,Logistic Regression,month_sin,0.39172987921347535,0.471662579377927
Nile,Logistic Regression,month_cos,-0.10954701243682802,0.13190014137507933
Nile,Random Forest,anomaly_lag1,0.08853860605776695,0.41692895659724205
Nile,Random Forest,anomaly_lag2,0.0421602285623573,0.19853283089792756
Nile,Random Forest,anomaly_lag3,0.07475507457638624,0.3520222039993094
Nile,Random Forest,raw_lag1,0.21235897544841487,1.0
Nile,Random Forest,bar_state_lag1,0.04111029337876398,0.19358867828381607
Nile,Random Forest,rolling_autocorr_3,0.003488396636752734,0.01642688579273221
Nile,Random Forest,rolling_variance_3,0.06922394680127737,0.3259760820332875
Nile,Random Forest,rolling_skew_3,0.05784742254232394,0.27240394440674787
Nile,Random Forest,rolling_autocorr_6,0.040768832599993345,0.1919807369286197
Nile,Random Forest,rolling_variance_6,0.026724952765680654,0.12584800199402232
Nile,Random Forest,rolling_skew_6,0.040843113467274594,0.1923305260869277
Nile,Random Forest,rolling_autocorr_12,0.03282409066040497,0.15456888785178013
Nile,Random Forest,rolling_variance_12,0.0847296630056325,0.39899261534257396
Nile,Random Forest,rolling_skew_12,0.045886109741599936,0.216078033173344
Nile,Random Forest,month_sin,0.12646061686168023,0.5955039884452606
Nile,Random Forest,month_cos,0.012279676893690465,0.057825090122801896
Nile,Gradient Boosting,anomaly_lag1,0.11699843913269431,0.44269813196165564
Nile,Gradient Boosting,anomaly_lag2,0.054528900989607706,0.2063261936224901
Nile,Gradient Boosting,anomaly_lag3,0.10897367436035892,0.4123340655648771
Nile,Gradient Boosting,raw_lag1,0.264284917160726,1.0
Nile,Gradient Boosting,bar_state_lag1,0.017685704381112246,0.06691908327994597
Nile,Gradient Boosting,rolling_autocorr_3,0.006819386686447634,0.02580316258570441
Nile,Gradient Boosting,rolling_variance_3,0.013643215407219128,0.051623132919545116
Nile,Gradient Boosting,rolling_skew_3,0.06463836872280879,0.24457834906824702
